CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportTickets,LastLoginDays,FeatureUsageCount,CompanySize,Industry,Churn
3064-XXXXX,Male,1,No,No,58,23.72,1375.76,Two year,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,0,15,8,Large (251-1000),Real Estate,No
3065-XXXXX,Male,1,Yes,No,49,66.33,3250.17,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,1,6,6,Small (10-50),Real Estate,No
3066-XXXXX,Male,0,No,No,67,94.11,6305.37,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,0,2,5,Medium (51-250),Media,No
3067-XXXXX,Male,0,Yes,No,40,84.58,3383.2,Month-to-month,Bank transfer (automatic),No,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No,0,17,3,Enterprise (1000+),Media,Yes
3068-XXXXX,Female,0,No,No,61,21.03,1282.83,One year,Mailed check,No,Yes,No,No,No internet service,No,No,No,No,Yes,1,2,5,Micro (<10),Consulting,No
3069-XXXXX,Male,0,No,Yes,68,70.85,4817.8,Month-to-month,Electronic check,Yes,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,No,1,22,5,Small (10-50),Healthcare,No
3070-XXXXX,Male,1,No,Yes,55,51.44,2829.2,Two year,Mailed check,Yes,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,3,4,8,Medium (51-250),Education,No
3071-XXXXX,Female,0,No,No,25,82.75,2068.75,Month-to-month,Credit card (automatic),Yes,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,0,10,7,Medium (51-250),Retail,No
3072-XXXXX,Female,0,No,No,6,58.97,353.82,Month-to-month,Electronic check,No,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,0,3,6,Large (251-1000),Education,No
3073-XXXXX,Female,1,No,No,29,116.79,3386.91,Month-to-month,Credit card (automatic),Yes,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,2,13,5,Large (251-1000),Real Estate,No
3074-XXXXX,Female,0,No,Yes,50,101.51,5075.5,Two year,Bank transfer (automatic),No,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,2,10,9,Medium (51-250),Other,Yes
3075-XXXXX,Female,0,No,Yes,62,88.64,5495.68,Month-to-month,Electronic check,No,Yes,No phone service,DSL,No,No,No,Yes,No,No internet service,0,1,7,Micro (<10),Education,No
3076-XXXXX,Male,0,Yes,No,56,70.07,3923.92,Month-to-month,Bank transfer (automatic),No,Yes,Yes,DSL,No internet service,No,No,No,No,No,3,9,6,Micro (<10),Consulting,Yes
3077-XXXXX,Female,0,Yes,No,46,77.66,3572.36,Month-to-month,Bank transfer (automatic),No,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,Yes,0,10,6,Micro (<10),Real Estate,Yes
3078-XXXXX,Female,0,No,No,39,62.68,2444.52,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,0,8,8,Small (10-50),Media,Yes
3079-XXXXX,Male,0,No,Yes,70,98.11,6867.7,Month-to-month,Electronic check,Yes,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,3,18,6,Micro (<10),Education,No
3080-XXXXX,Male,0,Yes,Yes,17,109.53,1862.01,Month-to-month,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,2,15,9,Small (10-50),Technology,No
3081-XXXXX,Male,0,Yes,No,57,118.66,6763.62,One year,Credit card (automatic),Yes,Yes,No,No,No,No,Yes,No internet service,No,No,1,0,4,Large (251-1000),Consulting,No
3082-XXXXX,Female,0,No,No,40,78.43,3137.2,Two year,Bank transfer (automatic),No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,2,2,5,Micro (<10),Technology,No
3083-XXXXX,Female,0,Yes,Yes,37,86.78,3210.86,Month-to-month,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,0,0,8,Enterprise (1000+),Real Estate,Yes
3084-XXXXX,Female,1,No,No,29,58.44,1694.76,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,3,24,6,Large (251-1000),Other,Yes
3085-XXXXX,Male,0,No,No,46,19.1,878.6,Month-to-month,Mailed check,Yes,Yes,No,No,No,No,No internet service,No,No,No,2,5,8,Small (10-50),Education,Yes
3086-XXXXX,Male,0,Yes,Yes,72,88.93,6402.96,Two year,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,0,0,5,Small (10-50),Education,No
3087-XXXXX,Male,1,Yes,No,29,112.12,3251.48,One year,Electronic check,Yes,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No,2,7,5,Enterprise (1000+),Finance,No
3088-XXXXX,Female,0,Yes,No,8,104.64,837.12,Month-to-month,Bank transfer (automatic),Yes,Yes,No,DSL,No internet service,No,No,No internet service,No,No,2,0,7,Medium (51-250),Media,No
3089-XXXXX,Female,0,Yes,Yes,9,106.55,958.95,One year,Electronic check,Yes,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,0,5,8,Medium (51-250),Manufacturing,No
3090-XXXXX,Female,1,No,No,12,58.66,703.92,Month-to-month,Credit card (automatic),Yes,Yes,Yes,No,No,No,Yes,No internet service,No,No,0,0,7,Small (10-50),Finance,Yes
3091-XXXXX,Female,0,No,Yes,29,89.96,2608.84,Month-to-month,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,1,2,5,Enterprise (1000+),Healthcare,Yes
3092-XXXXX,Female,0,No,No,0,82.41,0.0,Two year,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,2,2,6,Small (10-50),Education,Yes
3093-XXXXX,Female,0,Yes,No,20,72.61,1452.2,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,1,6,4,Medium (51-250),Retail,No
3094-XXXXX,Male,0,No,No,50,33.49,1674.5,Month-to-month,Credit card (automatic),No,No,No phone service,No,No,No,No,No,Yes,Yes,0,12,10,Micro (<10),Consulting,Yes
3095-XXXXX,Male,0,Yes,No,49,76.08,3727.92,One year,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,3,2,4,Large (251-1000),Real Estate,No
3096-XXXXX,Male,0,No,No,48,48.26,2316.48,One year,Mailed check,Yes,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,0,1,11,Medium (51-250),Finance,No
3097-XXXXX,Male,0,Yes,No,48,88.96,4270.08,Month-to-month,Electronic check,No,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,1,5,7,Micro (<10),Retail,Yes
3098-XXXXX,Male,0,No,No,5,113.21,566.05,One year,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No,0,2,7,Small (10-50),Finance,Yes
3099-XXXXX,Male,0,No,Yes,68,91.38,6213.84,One year,Mailed check,No,Yes,Yes,No,No,No,Yes,No,No,No,0,0,5,Small (10-50),Finance,No
3100-XXXXX,Female,0,Yes,No,21,44.33,930.93,Two year,Credit card (automatic),No,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,0,1,10,Micro (<10),Consulting,No
3101-XXXXX,Male,0,No,Yes,5,65.01,325.05,Month-to-month,Credit card (automatic),Yes,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,3,17,6,Small (10-50),Other,No
3102-XXXXX,Female,1,Yes,No,59,75.02,4426.18,Month-to-month,Bank transfer (automatic),Yes,Yes,No phone service,DSL,No,No,No,No,No,No,3,0,6,Large (251-1000),Technology,No
3103-XXXXX,Female,0,Yes,No,34,91.23,3101.82,Two year,Electronic check,Yes,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No internet service,3,7,4,Large (251-1000),Healthcare,No
3104-XXXXX,Female,0,No,No,25,33.11,827.75,One year,Electronic check,Yes,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,2,4,8,Small (10-50),Other,No
3105-XXXXX,Female,0,No,No,29,71.07,2061.03,Month-to-month,Mailed check,Yes,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,0,9,9,Large (251-1000),Healthcare,No
3106-XXXXX,Male,0,Yes,No,42,104.69,4396.98,One year,Mailed check,No,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,1,5,3,Micro (<10),Real Estate,No
3107-XXXXX,Female,0,Yes,No,38,21.02,798.76,Month-to-month,Bank transfer (automatic),Yes,Yes,No,DSL,No,No,No,No,Yes,No,2,1,9,Medium (51-250),Real Estate,Yes
3108-XXXXX,Male,1,Yes,No,1,91.37,91.37,Two year,Mailed check,Yes,Yes,No,No,No,Yes,No,Yes,No,No,1,6,8,Large (251-1000),Consulting,No
3109-XXXXX,Female,0,No,No,8,106.73,853.84,One year,Mailed check,Yes,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,0,1,7,Large (251-1000),Healthcare,No
3110-XXXXX,Male,0,No,Yes,69,98.22,6777.18,Two year,Mailed check,No,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,0,18,4,Large (251-1000),Education,No
3111-XXXXX,Male,0,Yes,No,35,111.9,3916.5,One year,Mailed check,Yes,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,3,13,7,Micro (<10),Technology,No
3112-XXXXX,Female,0,Yes,Yes,72,96.91,6977.52,Two year,Credit card (automatic),No,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,1,4,7,Medium (51-250),Education,No
3113-XXXXX,Female,0,No,Yes,47,70.31,3304.57,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,0,7,8,Large (251-1000),Consulting,No
3114-XXXXX,Male,0,No,Yes,53,66.18,3507.54,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,0,19,4,Medium (51-250),Media,Yes
3115-XXXXX,Female,0,Yes,No,22,21.45,471.9,Month-to-month,Electronic check,No,Yes,No,No,No,Yes,No,No internet service,No,No internet service,2,3,6,Small (10-50),Retail,No
3116-XXXXX,Male,0,No,No,61,20.12,1227.32,Two year,Electronic check,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,2,7,4,Small (10-50),Healthcare,No
3117-XXXXX,Female,0,Yes,No,47,82.52,3878.44,One year,Bank transfer (automatic),No,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,0,7,5,Small (10-50),Retail,No
3118-XXXXX,Male,0,Yes,No,54,45.93,2480.22,Month-to-month,Credit card (automatic),No,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,No,4,14,4,Micro (<10),Manufacturing,Yes
3119-XXXXX,Male,0,No,No,19,49.11,933.09,Month-to-month,Bank transfer (automatic),No,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,4,9,7,Medium (51-250),Technology,No
3120-XXXXX,Male,0,No,Yes,42,99.36,4173.12,One year,Credit card (automatic),No,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No,1,1,5,Medium (51-250),Finance,No
3121-XXXXX,Male,0,Yes,No,26,29.43,765.18,One year,Electronic check,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No,No,1,1,5,Medium (51-250),Consulting,No
3122-XXXXX,Male,1,No,No,66,46.78,3087.48,Month-to-month,Electronic check,Yes,No,No phone service,DSL,Yes,No internet service,Yes,No,No,No,0,11,6,Small (10-50),Consulting,No
3123-XXXXX,Male,1,No,No,66,87.1,5748.6,One year,Electronic check,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,0,6,7,Medium (51-250),Other,No
3124-XXXXX,Male,0,No,No,25,21.32,533.0,Month-to-month,Bank transfer (automatic),Yes,Yes,No,DSL,Yes,No,No,No,No,No,2,9,5,Medium (51-250),Media,Yes
3125-XXXXX,Male,1,No,No,1,70.49,70.49,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,2,24,9,Micro (<10),Other,No
3126-XXXXX,Female,0,No,No,18,26.84,483.12,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,3,1,8,Medium (51-250),Healthcare,Yes
3127-XXXXX,Male,0,No,No,19,94.8,1801.2,Month-to-month,Electronic check,No,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,0,11,4,Medium (51-250),Finance,Yes
3128-XXXXX,Female,0,Yes,No,1,82.03,82.03,Month-to-month,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,1,6,8,Medium (51-250),Retail,Yes
3129-XXXXX,Female,1,No,Yes,68,79.41,5399.88,Two year,Electronic check,Yes,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,0,4,4,Enterprise (1000+),Other,No
3130-XXXXX,Male,0,Yes,Yes,34,40.49,1376.66,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,2,18,6,Enterprise (1000+),Other,No
3131-XXXXX,Female,0,No,No,10,91.08,910.8,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,1,9,7,Medium (51-250),Manufacturing,Yes
3132-XXXXX,Male,0,Yes,No,44,48.57,2137.08,Month-to-month,Mailed check,No,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,0,1,6,Small (10-50),Real Estate,No
3133-XXXXX,Male,0,Yes,No,29,75.62,2192.98,Month-to-month,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,1,6,6,Small (10-50),Retail,No
3134-XXXXX,Female,0,No,No,12,27.5,330.0,Two year,Bank transfer (automatic),No,Yes,No,No,No,Yes,No,Yes,Yes,No internet service,3,20,6,Enterprise (1000+),Real Estate,No
3135-XXXXX,Female,0,Yes,No,33,27.91,921.03,One year,Credit card (automatic),Yes,Yes,Yes,No,No,No internet service,No,No,Yes,No,2,8,5,Micro (<10),Finance,No
3136-XXXXX,Female,0,Yes,No,43,37.75,1623.25,One year,Credit card (automatic),No,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,1,15,9,Micro (<10),Retail,No
3137-XXXXX,Male,1,Yes,No,47,39.96,1878.12,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,0,6,7,Micro (<10),Media,No
3138-XXXXX,Female,0,No,No,16,30.96,495.36,Month-to-month,Credit card (automatic),Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,2,11,5,Large (251-1000),Consulting,Yes
3139-XXXXX,Male,0,Yes,No,44,30.13,1325.72,Month-to-month,Bank transfer (automatic),Yes,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,1,2,8,Medium (51-250),Technology,No
3140-XXXXX,Male,0,Yes,No,57,106.59,6075.63,One year,Credit card (automatic),No,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,2,15,9,Large (251-1000),Technology,No
3141-XXXXX,Male,0,No,No,45,73.99,3329.55,Month-to-month,Mailed check,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,No,1,8,7,Medium (51-250),Media,No
3142-XXXXX,Female,0,No,Yes,69,80.78,5573.82,Two year,Electronic check,Yes,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,2,3,7,Large (251-1000),Finance,No
3143-XXXXX,Male,0,No,Yes,68,47.18,3208.24,Two year,Bank transfer (automatic),No,No,No phone service,No,Yes,Yes,No,No,No internet service,Yes,1,2,9,Medium (51-250),Media,No
3144-XXXXX,Female,0,Yes,No,36,23.83,857.88,One year,Credit card (automatic),No,Yes,No,DSL,No,No internet service,Yes,No,No,No,4,3,6,Micro (<10),Healthcare,No
3145-XXXXX,Female,0,No,No,28,115.56,3235.68,Month-to-month,Credit card (automatic),Yes,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No,0,19,7,Micro (<10),Consulting,Yes
3146-XXXXX,Female,0,No,No,33,23.68,781.44,Two year,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,1,1,8,Micro (<10),Education,No
3147-XXXXX,Female,1,No,No,35,100.92,3532.2,Month-to-month,Mailed check,No,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,2,10,7,Small (10-50),Retail,Yes
3148-XXXXX,Female,0,No,No,12,85.09,1021.08,Two year,Credit card (automatic),Yes,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No internet service,0,24,8,Medium (51-250),Technology,Yes
3149-XXXXX,Male,0,Yes,No,70,59.21,4144.7,Month-to-month,Mailed check,No,Yes,No,Fiber optic,No internet service,No,No,No,No,No,2,21,6,Small (10-50),Healthcare,No
3150-XXXXX,Male,0,No,Yes,41,93.28,3824.48,One year,Mailed check,Yes,Yes,No,DSL,Yes,No,No,No,No,No,1,0,6,Medium (51-250),Manufacturing,No
3151-XXXXX,Female,0,No,Yes,9,95.11,855.99,Month-to-month,Credit card (automatic),Yes,No,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,3,5,4,Micro (<10),Manufacturing,Yes
3152-XXXXX,Male,1,Yes,No,65,106.52,6923.8,One year,Mailed check,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,0,9,8,Medium (51-250),Real Estate,No
3153-XXXXX,Male,0,Yes,No,69,73.01,5037.69,Month-to-month,Electronic check,Yes,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,0,0,4,Small (10-50),Retail,No
3154-XXXXX,Male,0,Yes,Yes,40,39.73,1589.2,Month-to-month,Electronic check,Yes,Yes,No,DSL,Yes,No,No,No,Yes,No,1,8,7,Micro (<10),Real Estate,Yes
3155-XXXXX,Male,0,No,Yes,69,75.79,5229.51,Month-to-month,Mailed check,No,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,3,6,7,Micro (<10),Finance,No
3156-XXXXX,Male,0,Yes,No,70,28.23,1976.1,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,2,1,7,Medium (51-250),Media,Yes
3157-XXXXX,Male,0,No,No,69,56.06,3868.14,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,0,7,3,Medium (51-250),Education,No
3158-XXXXX,Female,0,No,No,70,79.59,5571.3,Two year,Credit card (automatic),Yes,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,0,1,9,Large (251-1000),Technology,No
3159-XXXXX,Male,0,Yes,No,4,43.56,174.24,Month-to-month,Electronic check,Yes,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,0,2,10,Medium (51-250),Real Estate,No
3160-XXXXX,Female,0,Yes,Yes,2,105.19,210.38,One year,Credit card (automatic),No,Yes,No,No,Yes,No,No internet service,No,No,No,0,4,8,Small (10-50),Technology,No
3161-XXXXX,Female,0,Yes,No,42,116.34,4886.28,Month-to-month,Electronic check,Yes,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,2,0,5,Medium (51-250),Consulting,Yes
3162-XXXXX,Male,0,Yes,Yes,54,25.88,1397.52,One year,Electronic check,No,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,0,0,8,Medium (51-250),Retail,No
3163-XXXXX,Female,0,No,Yes,61,38.94,2375.34,Two year,Mailed check,Yes,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,1,12,8,Medium (51-250),Media,No
3164-XXXXX,Female,0,No,No,46,65.79,3026.34,Month-to-month,Mailed check,No,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,1,10,9,Medium (51-250),Finance,No
3165-XXXXX,Female,0,No,No,22,22.06,485.32,Two year,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,2,24,9,Large (251-1000),Media,No
3166-XXXXX,Male,0,No,No,68,27.59,1876.12,One year,Mailed check,Yes,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,0,6,5,Micro (<10),Healthcare,No
3167-XXXXX,Male,0,Yes,No,43,108.76,4676.68,One year,Credit card (automatic),No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,0,10,6,Small (10-50),Finance,No
3168-XXXXX,Male,0,No,No,49,22.83,1118.67,Month-to-month,Bank transfer (automatic),Yes,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,1,24,8,Medium (51-250),Consulting,No
3169-XXXXX,Female,0,Yes,Yes,18,43.12,776.16,Two year,Mailed check,No,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,1,0,6,Medium (51-250),Education,No
3170-XXXXX,Female,0,No,No,55,60.83,3345.65,Two year,Credit card (automatic),Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,1,2,8,Micro (<10),Media,No
3171-XXXXX,Female,0,Yes,No,9,20.31,182.79,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,0,2,4,Large (251-1000),Manufacturing,Yes
3172-XXXXX,Female,0,Yes,Yes,63,99.71,6281.73,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,1,6,9,Large (251-1000),Retail,Yes
3173-XXXXX,Female,0,No,No,62,101.67,6303.54,Month-to-month,Electronic check,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,No,2,23,5,Micro (<10),Manufacturing,Yes
3174-XXXXX,Female,0,No,Yes,49,57.91,2837.59,Month-to-month,Electronic check,No,Yes,No,DSL,No,No internet service,Yes,Yes,No,No,0,22,7,Large (251-1000),Other,No
3175-XXXXX,Male,0,Yes,Yes,71,38.53,2735.63,Month-to-month,Electronic check,Yes,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,2,5,6,Medium (51-250),Technology,No
3176-XXXXX,Female,0,Yes,Yes,66,107.93,7123.38,Two year,Electronic check,No,Yes,No,DSL,No,Yes,No,Yes,No,No,0,0,9,Medium (51-250),Real Estate,No
3177-XXXXX,Male,0,No,Yes,5,86.44,432.2,Two year,Mailed check,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,0,5,9,Small (10-50),Media,No
3178-XXXXX,Male,0,No,No,16,70.9,1134.4,Month-to-month,Electronic check,No,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,0,4,5,Medium (51-250),Technology,No
3179-XXXXX,Female,0,No,No,8,57.69,461.52,Month-to-month,Electronic check,Yes,No,No phone service,DSL,No,No,No,No,No internet service,No,2,2,5,Enterprise (1000+),Manufacturing,No
3180-XXXXX,Female,0,Yes,No,23,72.45,1666.35,One year,Bank transfer (automatic),Yes,Yes,No,DSL,No,Yes,Yes,No,No,No,2,1,5,Micro (<10),Consulting,No
3181-XXXXX,Male,0,Yes,No,42,43.33,1819.86,Two year,Mailed check,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,3,1,6,Large (251-1000),Healthcare,No
3182-XXXXX,Male,0,No,No,10,63.43,634.3,Two year,Bank transfer (automatic),Yes,Yes,No phone service,DSL,No,No,No internet service,Yes,No,Yes,0,1,6,Medium (51-250),Retail,No
3183-XXXXX,Male,0,No,No,6,87.18,523.08,Two year,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,0,10,7,Medium (51-250),Other,No
3184-XXXXX,Male,0,Yes,No,47,59.59,2800.73,One year,Bank transfer (automatic),No,No,No phone service,DSL,Yes,No,No,No,No,No,2,14,10,Large (251-1000),Healthcare,No
3185-XXXXX,Male,0,Yes,No,46,87.09,4006.14,Month-to-month,Credit card (automatic),Yes,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,0,0,8,Medium (51-250),Retail,Yes
3186-XXXXX,Female,0,Yes,No,26,92.49,2404.74,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,1,6,9,Medium (51-250),Manufacturing,No
3187-XXXXX,Female,0,No,No,52,94.0,4888.0,Two year,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,1,24,7,Micro (<10),Real Estate,No
3188-XXXXX,Male,0,Yes,Yes,43,75.45,3244.35,One year,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3,1,8,Enterprise (1000+),Technology,No
3189-XXXXX,Male,0,No,No,30,36.78,1103.4,One year,Mailed check,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,0,3,7,Enterprise (1000+),Media,No
